event_id,session_id,user_role,product_name,event_timestamp,event_type,page_section,element_clicked,status,error_type
E00255,S0040,Customer,The White,2026-07-04 00:47:10,page_view,DPP Landing Page,Open DPP Page,success,none
E00256,S0040,Customer,The White,2026-07-04 00:51:06,tab_click,Technical Documents,Technical Documents,success,none
E00257,S0040,Customer,The White,2026-07-04 00:47:45,tab_click,General Information,General Information,success,none
E00258,S0040,Customer,The White,2026-07-04 00:46:34,page_view,DPP Landing Page,Open DPP Page,success,none
E00259,S0040,Customer,The White,2026-07-04 00:49:50,page_view,DPP Landing Page,Open DPP Page,success,none
E00260,S0041,Recycler,Steel Coil A,2026-07-02 04:35:34,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00261,S0041,Recycler,Steel Coil A,2026-07-02 04:32:10,error,Export Product Passport,System Error,failed,api_timeout
E00262,S0041,Recycler,Steel Coil A,2026-07-02 04:34:25,page_view,DPP Landing Page,Open DPP Page,success,none
E00263,S0042,Customer,Wire Rod,2026-07-03 20:51:58,tab_click,Machine Energy,Machine Energy,success,none
E00264,S0042,Customer,Wire Rod,2026-07-03 20:52:16,tab_click,Energy Overview,Energy Overview,success,none
E00265,S0042,Customer,Wire Rod,2026-07-03 20:52:14,document_click,Technical Documents,Safety Data Sheet,failed,broken_link
E00266,S0042,Customer,Wire Rod,2026-07-03 20:55:54,page_view,DPP Landing Page,Open DPP Page,success,none
E00267,S0042,Customer,Wire Rod,2026-07-03 20:56:38,tab_click,Paint Material,Paint Material,success,none
E00268,S0042,Customer,Wire Rod,2026-07-03 20:52:55,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00269,S0042,Customer,Wire Rod,2026-07-03 20:56:57,tab_click,General Information,General Information,success,none
E00270,S0042,Customer,Wire Rod,2026-07-03 20:51:57,tab_click,General Information,General Information,success,none
E00271,S0042,Customer,Wire Rod,2026-07-03 20:57:19,tab_click,Anomalies,Anomalies,success,none
E00272,S0042,Customer,Wire Rod,2026-07-03 20:53:47,export,Export Product Passport,Export as PDF,success,none
E00273,S0042,Customer,Wire Rod,2026-07-03 20:53:13,document_click,Technical Documents,Safety Data Sheet,success,none
E00274,S0042,Customer,Wire Rod,2026-07-03 20:56:59,page_view,DPP Landing Page,Open DPP Page,success,none
E00275,S0043,Customer,Wire Rod,2026-07-01 17:07:22,tab_click,Technical Documents,Technical Documents,success,none
E00276,S0043,Customer,Wire Rod,2026-07-01 17:06:24,export,Export Product Passport,Export as PDF,failed,failed_export
E00277,S0043,Customer,Wire Rod,2026-07-01 17:06:50,tab_click,General Information,General Information,success,none
E00278,S0044,Customer,Steel Coil A,2026-07-06 12:34:27,page_view,DPP Landing Page,Open DPP Page,success,none
E00279,S0044,Customer,Steel Coil A,2026-07-06 12:31:58,error,Machine Energy,System Error,failed,broken_link
E00280,S0044,Customer,Steel Coil A,2026-07-06 12:34:20,tab_click,Technical Documents,Technical Documents,success,none
E00281,S0044,Customer,Steel Coil A,2026-07-06 12:32:39,export,Export Product Passport,Export as CSV,success,none
E00282,S0044,Customer,Steel Coil A,2026-07-06 12:31:59,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00283,S0044,Customer,Steel Coil A,2026-07-06 12:32:10,error,Export Product Passport,System Error,failed,missing_data
E00284,S0044,Customer,Steel Coil A,2026-07-06 12:35:11,tab_click,Technical Documents,Technical Documents,success,none
E00285,S0044,Customer,Steel Coil A,2026-07-06 12:32:16,document_click,Technical Documents,Safety Data Sheet,success,none
E00286,S0044,Customer,Steel Coil A,2026-07-06 12:32:16,tab_click,Technical Documents,Technical Documents,success,none
E00287,S0045,Customer,The White,2026-07-06 21:46:35,document_click,Technical Documents,Technical Information,success,none
E00288,S0045,Customer,The White,2026-07-06 21:50:48,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00289,S0045,Customer,The White,2026-07-06 21:47:18,page_view,DPP Landing Page,Open DPP Page,success,none
E00290,S0045,Customer,The White,2026-07-06 21:46:00,login,Authentication,Log in,failed,access_denied
E00291,S0045,Customer,The White,2026-07-06 21:50:29,document_click,Technical Documents,Technical Information,success,none
E00292,S0045,Customer,The White,2026-07-06 21:46:45,page_view,DPP Landing Page,Open DPP Page,success,none
E00293,S0045,Customer,The White,2026-07-06 21:51:18,tab_click,General Information,General Information,success,none
E00294,S0045,Customer,The White,2026-07-06 21:49:30,error,Export Product Passport,System Error,failed,missing_data
E00295,S0045,Customer,The White,2026-07-06 21:46:41,tab_click,Energy Overview,Energy Overview,success,none
E00296,S0045,Customer,The White,2026-07-06 21:47:33,export,Export Product Passport,Export as PDF,success,none
E00297,S0046,Customer,The White,2026-07-07 13:59:16,tab_click,General Information,General Information,success,none
E00298,S0046,Customer,The White,2026-07-07 14:00:32,document_click,Technical Documents,Safety Data Sheet,success,none
E00299,S0046,Customer,The White,2026-07-07 13:56:05,tab_click,Technical Documents,Technical Documents,success,none
E00300,S0046,Customer,The White,2026-07-07 13:58:45,tab_click,Energy Overview,Energy Overview,success,none
E00301,S0046,Customer,The White,2026-07-07 14:00:30,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00302,S0046,Customer,The White,2026-07-07 13:55:38,page_view,DPP Landing Page,Open DPP Page,success,none
E00303,S0047,Customer,Wire Rod,2026-07-07 10:44:16,page_view,DPP Landing Page,Open DPP Page,success,none
E00304,S0047,Customer,Wire Rod,2026-07-07 10:45:17,tab_click,General Information,General Information,success,none
E00305,S0047,Customer,Wire Rod,2026-07-07 10:42:29,document_click,Technical Documents,Energy Report,success,none
E00306,S0047,Customer,Wire Rod,2026-07-07 10:45:45,tab_click,General Information,General Information,success,none
E00307,S0047,Customer,Wire Rod,2026-07-07 10:44:54,tab_click,General Information,General Information,success,none
E00308,S0047,Customer,Wire Rod,2026-07-07 10:45:21,page_view,DPP Landing Page,Open DPP Page,success,none
E00309,S0047,Customer,Wire Rod,2026-07-07 10:42:37,tab_click,Energy Overview,Energy Overview,success,none
E00310,S0047,Customer,Wire Rod,2026-07-07 10:42:34,error,Technical Documents,System Error,failed,api_timeout
E00311,S0047,Customer,Wire Rod,2026-07-07 10:44:50,tab_click,Technical Documents,Technical Documents,success,none
E00312,S0047,Customer,Wire Rod,2026-07-07 10:42:15,tab_click,Paint Material,Paint Material,success,none
E00313,S0048,Customer,Wire Rod,2026-07-01 19:49:51,tab_click,Technical Documents,Technical Documents,success,none
E00314,S0048,Customer,Wire Rod,2026-07-01 19:51:59,error,Energy Overview,System Error,failed,missing_data
E00315,S0048,Customer,Wire Rod,2026-07-01 19:49:52,tab_click,Anomalies,Anomalies,success,none
E00316,S0048,Customer,Wire Rod,2026-07-01 19:47:59,tab_click,Paint Material,Paint Material,success,none
E00317,S0048,Customer,Wire Rod,2026-07-01 19:47:51,error,Technical Documents,System Error,failed,broken_link
E00318,S0048,Customer,Wire Rod,2026-07-01 19:50:24,page_view,DPP Landing Page,Open DPP Page,success,none
E00319,S0049,Manufacturer,Steel Coil A,2026-07-03 23:45:01,tab_click,Anomalies,Anomalies,success,none
E00320,S0049,Manufacturer,Steel Coil A,2026-07-03 23:44:12,export,Export Product Passport,Export as PDF,success,none
E00321,S0049,Manufacturer,Steel Coil A,2026-07-03 23:47:26,tab_click,Machine Energy,Machine Energy,success,none
E00322,S0049,Manufacturer,Steel Coil A,2026-07-03 23:46:54,error,Technical Documents,System Error,failed,api_timeout
E00323,S0050,Manufacturer,Wire Rod,2026-07-07 20:38:27,document_click,Technical Documents,Sustainability Data Sheet,success,none
E00324,S0050,Manufacturer,Wire Rod,2026-07-07 20:38:41,tab_click,Paint Material,Paint Material,success,none
E00325,S0050,Manufacturer,Wire Rod,2026-07-07 20:39:28,login,Authentication,Log in,success,none
E00326,S0050,Manufacturer,Wire Rod,2026-07-07 20:41:16,tab_click,Packaging,Packaging,success,none
E00327,S0050,Manufacturer,Wire Rod,2026-07-07 20:39:07,page_view,DPP Landing Page,Open DPP Page,success,none
E00328,S0050,Manufacturer,Wire Rod,2026-07-07 20:38:59,tab_click,Energy Overview,Energy Overview,success,none
E00329,S0051,Auditor,The White,2026-07-03 21:31:52,tab_click,Packaging,Packaging,success,none
E00330,S0051,Auditor,The White,2026-07-03 21:33:09,tab_click,Paint Material,Paint Material,success,none
E00331,S0051,Auditor,The White,2026-07-03 21:32:18,tab_click,Packaging,Packaging,success,none
E00332,S0051,Auditor,The White,2026-07-03 21:31:55,page_view,DPP Landing Page,Open DPP Page,success,none
E00333,S0051,Auditor,The White,2026-07-03 21:34:20,tab_click,Technical Documents,Technical Documents,success,none
E00334,S0051,Auditor,The White,2026-07-03 21:33:59,page_view,DPP Landing Page,Open DPP Page,success,none
E00335,S0052,Customer,Wire Rod,2026-07-01 21:09:14,tab_click,Energy Overview,Energy Overview,success,none
E00336,S0052,Customer,Wire Rod,2026-07-01 21:11:58,tab_click,Technical Documents,Technical Documents,success,none
E00337,S0052,Customer,Wire Rod,2026-07-01 21:10:44,tab_click,Energy Overview,Energy Overview,success,none
E00338,S0053,Customer,The White,2026-07-07 12:39:22,verification,Verify Product Passport,Verify with Spherity,success,none
E00339,S0053,Customer,The White,2026-07-07 12:40:36,tab_click,Packaging,Packaging,success,none
E00340,S0053,Customer,The White,2026-07-07 12:42:46,export,Export Product Passport,Export as PDF,failed,failed_export
E00341,S0053,Customer,The White,2026-07-07 12:42:34,error,Technical Documents,System Error,failed,api_timeout
E00342,S0053,Customer,The White,2026-07-07 12:41:17,error,Technical Documents,System Error,failed,broken_link
E00343,S0053,Customer,The White,2026-07-07 12:36:33,page_view,DPP Landing Page,Open DPP Page,success,none
E00344,S0053,Customer,The White,2026-07-07 12:36:28,tab_click,Technical Documents,Technical Documents,success,none
E00345,S0054,Customer,Wire Rod,2026-07-03 23:10:02,login,Authentication,Log in,success,none
E00346,S0054,Customer,Wire Rod,2026-07-03 23:12:04,tab_click,Anomalies,Anomalies,success,none
E00347,S0054,Customer,Wire Rod,2026-07-03 23:09:40,tab_click,Technical Documents,Technical Documents,success,none
E00348,S0054,Customer,Wire Rod,2026-07-03 23:12:37,tab_click,Packaging,Packaging,success,none
E00349,S0054,Customer,Wire Rod,2026-07-03 23:12:53,tab_click,General Information,General Information,success,none
E00350,S0054,Customer,Wire Rod,2026-07-03 23:10:50,tab_click,Packaging,Packaging,success,none
E00351,S0055,Auditor,The White,2026-07-07 10:06:04,document_click,Technical Documents,Safety Data Sheet,success,none
E00352,S0055,Auditor,The White,2026-07-07 10:08:04,page_view,DPP Landing Page,Open DPP Page,success,none
E00353,S0055,Auditor,The White,2026-07-07 10:06:22,tab_click,Packaging,Packaging,success,none
E00354,S0055,Auditor,The White,2026-07-07 10:08:28,tab_click,Anomalies,Anomalies,success,none
E00355,S0055,Auditor,The White,2026-07-07 10:04:08,error,Energy Overview,System Error,failed,missing_data
E00356,S0055,Auditor,The White,2026-07-07 10:08:07,tab_click,Technical Documents,Technical Documents,success,none
E00357,S0055,Auditor,The White,2026-07-07 10:06:43,tab_click,General Information,General Information,success,none
E00358,S0056,Customer,The White,2026-07-02 15:08:51,page_view,DPP Landing Page,Open DPP Page,success,none
E00359,S0056,Customer,The White,2026-07-02 15:09:22,page_view,DPP Landing Page,Open DPP Page,success,none
E00360,S0056,Customer,The White,2026-07-02 15:11:00,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E00361,S0056,Customer,The White,2026-07-02 15:08:20,page_view,DPP Landing Page,Open DPP Page,success,none
E00362,S0056,Customer,The White,2026-07-02 15:09:02,tab_click,Energy Overview,Energy Overview,success,none
E00363,S0056,Customer,The White,2026-07-02 15:07:27,export,Export Product Passport,Export as CSV,success,none
E00364,S0056,Customer,The White,2026-07-02 15:10:17,tab_click,Machine Energy,Machine Energy,success,none
E00365,S0056,Customer,The White,2026-07-02 15:08:27,tab_click,Technical Documents,Technical Documents,success,none
E00366,S0056,Customer,The White,2026-07-02 15:10:02,login,Authentication,Log in,failed,access_denied
E00367,S0057,Customer,Hot Rolled Coil,2026-07-04 10:08:57,document_click,Technical Documents,Safety Data Sheet,success,none
E00368,S0057,Customer,Hot Rolled Coil,2026-07-04 10:08:19,document_click,Technical Documents,Sustainability Data Sheet,failed,broken_link
E00369,S0057,Customer,Hot Rolled Coil,2026-07-04 10:04:35,tab_click,General Information,General Information,success,none
E00370,S0057,Customer,Hot Rolled Coil,2026-07-04 10:08:36,tab_click,Paint Material,Paint Material,success,none
E00371,S0057,Customer,Hot Rolled Coil,2026-07-04 10:09:21,tab_click,General Information,General Information,success,none
E00372,S0057,Customer,Hot Rolled Coil,2026-07-04 10:05:37,login,Authentication,Log in,success,none
E00373,S0057,Customer,Hot Rolled Coil,2026-07-04 10:06:52,page_view,DPP Landing Page,Open DPP Page,success,none
E00374,S0057,Customer,Hot Rolled Coil,2026-07-04 10:05:22,document_click,Technical Documents,Energy Report,success,none
E00375,S0057,Customer,Hot Rolled Coil,2026-07-04 10:08:36,verification,Verify Product Passport,Verify with Spherity,success,none
E00376,S0057,Customer,Hot Rolled Coil,2026-07-04 10:07:18,export,Export Product Passport,Export as JSON,success,none
E00377,S0057,Customer,Hot Rolled Coil,2026-07-04 10:06:59,tab_click,General Information,General Information,success,none
E00378,S0057,Customer,Hot Rolled Coil,2026-07-04 10:05:27,export,Export Product Passport,Export as PDF,success,none
E00379,S0058,Manufacturer,Steel Coil A,2026-07-04 04:56:14,tab_click,Anomalies,Anomalies,success,none
E00380,S0058,Manufacturer,Steel Coil A,2026-07-04 04:59:27,login,Authentication,Log in,success,none
E00381,S0058,Manufacturer,Steel Coil A,2026-07-04 04:56:34,tab_click,Technical Documents,Technical Documents,success,none
E00382,S0058,Manufacturer,Steel Coil A,2026-07-04 04:55:01,tab_click,Energy Overview,Energy Overview,success,none
E00383,S0058,Manufacturer,Steel Coil A,2026-07-04 04:56:02,tab_click,Energy Overview,Energy Overview,success,none
E00384,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:27:29,tab_click,Anomalies,Anomalies,success,none
E00385,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:27:26,page_view,DPP Landing Page,Open DPP Page,success,none
E00386,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:27:44,tab_click,Energy Overview,Energy Overview,success,none
E00387,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:27:49,tab_click,Technical Documents,Technical Documents,success,none
E00388,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:26:50,tab_click,Energy Overview,Energy Overview,success,none
E00389,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:24:37,tab_click,Paint Material,Paint Material,success,none
E00390,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:23:21,verification,Verify Product Passport,Verify with Spherity,success,none
E00391,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:25:27,tab_click,Paint Material,Paint Material,success,none
E00392,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:24:43,document_click,Technical Documents,Technical Information,success,none
E00393,S0059,Auditor,Stainless Steel Sheet,2026-07-06 03:22:36,page_view,DPP Landing Page,Open DPP Page,success,none
